url_pk,channel_id,title,description,thumbnails,published,play_time,view_count,like_count
vyM4Qc2G6w0,UCC9pQY_uaBSa0WOpMNJHbEQ,이걸로 입맛 없을 때 밥 3공기 먹었습니다.,"두부콩나물짜글이를 만들어 보자

[재료]
두부 250g, 양파, 버섯, 콩나물

[만드는 법]
1. 두부를 먼저 구워줍니다.
2. 양파, 버섯, 콩나물, 양념장을 올려주고 골고루 잘 섞어줍니다.
(양념장 - 고추장 1스푼, 된장 1/2스푼, 진간장 1스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼, 후추, 물 90ml)
3. 청양고추, 대파, 통깨 등 입맛에 맞게 올려줍니다.

#두부
#콩나물
#짜글이


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/vyM4Qc2G6w0/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-25T09:06:15Z,1:53,111963,1335
0z_q78wSQQw,UCC9pQY_uaBSa0WOpMNJHbEQ,바쁜 아침 간단하게 흰밥에 이것만 올리세요,"메추리알 소보로 볶음을 만들어 보자

[재료]
메추리알 500g, 다진 돼지고기 뒷다리살 500g

[만드는 법]
1. 다진 돼지고기에 진간장 3스푼, 굴소스 3스푼, 설탕 3스푼, 다진 마늘 1스푼반, 후추를 넣고 섞어줍니다.
2. 팬에 메추리알을 구워주고 빼줍니다.
3. 양념된 돼지고기도 볶아주고 메추리알과 합쳐줍니다.
4. 부추 혹은 쪽파, 통깨를 뿌려 마무리합니다.

#메추리알 #돼지고기

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/0z_q78wSQQw/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-01T09:13:26Z,2:2,129392,1524
AsAdCgy7wKs,UCC9pQY_uaBSa0WOpMNJHbEQ,이걸 보니 취할 수 밖에 없습니다.,"수육 전골을 만들어 보자

[재료]
통삼겹살 500g, 대파, 숙주, 부추

[만드는 법]
1. 물 3컵(약 540ml), 통 삼겹살, 된장 크게 1스푼, 다진 마늘 크게 1스푼, 대파를 넣고 뚜껑 덮고 15분간 끓여줍니다.
2. 수육은 먹기 좋게 썰어줍니다.
3. 고추장 1/2스푼, 진간장 1스푼, 설탕 1스푼, 고춧가루 1스푼, 치킨스톡 1/3스푼, 숙주, 부추, 수육을 올려줍니다.
4. 후추를 뿌려 마무리해줍니다.

#수육전골

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/AsAdCgy7wKs/hqdefault.jpg', 'width': 480, 'height': 360}",2022-11-02T08:19:37Z,2:31,121438,2161
hsfb9kXE5Oc,UCC9pQY_uaBSa0WOpMNJHbEQ,'이것' 하나 추가했더니 10배 맛있어졌습니다.,"애호박제육볶음을 만들어보자

[재료]
불고기용 돼지고기 200g, 애호박

[만드는 법]
1. 팬에 식용유를 두르고 돼지고기, 애호박을 볶아줍니다.
2. 고추장 1스푼, 굴소스 1스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼을 넣고 볶아줍니다.
3. 입맛에 맞게 계란 후라이, 참기름, 통깨, 대파 등 뿌려줍니다.

#제육볶음 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/hsfb9kXE5Oc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-04-20T08:03:48Z,1:49,71801,1237
CfhGNPdMnDQ,UCC9pQY_uaBSa0WOpMNJHbEQ,저렴하게 이걸로 밥 2공기 먹음 ㄹㅇ,"버섯볶음을 만들어 보자

[재료]
새송이버섯 400g, 양파, 대파

[만드는 법]
1. 팬에 식용유를 두르고 대파, 양파를 센불에서 볶아줍니다.
2. 새송이 버섯, 양념장을 넣고 약불에서 뚜껑 덮고 2~3분간 익혀줍니다.
(양념장 - 고추장 1/2스푼, 굴소스 1스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼, 후추)
3. 센불에서 마저 볶아준 뒤 참기름, 통깨를 뿌려 마무리합니다.

#새송이버섯


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/CfhGNPdMnDQ/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-18T10:08:57Z,2:13,311187,4988
Qd28cSHGf0Q,UCC9pQY_uaBSa0WOpMNJHbEQ,무조건 밥 3공기 가능,"두부조림을 만들어 보자

[재료]
두부 1모 (300g), 양파, 대파

[만드는 법]
1. 물기 제거한 두부를 앞뒤로 구워줍니다.
2. 양파, 대파, 양념장을 넣어줍니다.
(양념장 - 고추장 1/2스푼, 된장 1/2스푼, 진간장 1스푼, 설탕 1스푼, 다진 마늘 1스푼, 고춧가루 1스푼, 물 1컵(약180ml) )
3. 뚜껑 덮고 약불에서 5분간 끓여줍니다.

#두부조림

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Qd28cSHGf0Q/hqdefault.jpg', 'width': 480, 'height': 360}",2022-12-21T08:54:48Z,1:55,274867,1973
rk1Cgjet90s,UCC9pQY_uaBSa0WOpMNJHbEQ,30대가 가장 많이 먹는 음식,"돈가스 김치 나베를 만들어보자

[재료]
냉동 돈가스, 김치, 대파, 양파, 계란

[만드는 법]
1. 팬에 식용유를 두르고 대파, 양파, 자른 김치 1컵, 설탕 1/2스푼, 진간장 1스푼, 굴소스 1스푼, 고춧가루 1스푼을 넣고 볶아줍니다.
(소고기 다시다 or 치킨스톡 1/3스푼 넣으면 더 좋음)
2. 물 2컵 (약 360ml), 김치국물 2~3스푼, 사리를 넣고 익혀줍니다.
3. 돈가스 올려주고 계란물을 둘러줍니다.
4. 모짜렐라 치즈를 뿌리면 더 맛있습니다.

#돈가스 #김치 #나베 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/rk1Cgjet90s/hqdefault.jpg', 'width': 480, 'height': 360}",2022-10-08T08:03:06Z,2:6,167806,2628
wq3oZ10sd_Y,UCC9pQY_uaBSa0WOpMNJHbEQ,한번 만드면 일주일은 거뜬한 반찬,"계란장을 간단하게 만들어보자

[재료]
계란, 양파, 대파

[양념장]
물 1컵
진간장 1컵
설탕 2/3컵
치킨스톡 1/2스푼
식초 1스푼

[만드는 법]
1. 계란을 잘 삶아서 까줍니다.
2. 반찬통에 삶은 계란, 다진 양파, 다진 대파, 다진 마늘 1스푼, 통깨, 양념장을 넣고 12시간 이상 숙성시켜줍니다.


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join

#계란장
#자취요리","{'url': 'https://i.ytimg.com/vi/wq3oZ10sd_Y/hqdefault.jpg', 'width': 480, 'height': 360}",2022-02-17T09:03:45Z,3:7,637753,13157
dwaHv5vENwk,UCC9pQY_uaBSa0WOpMNJHbEQ,흰밥에 이것만 올리세요,"일주일치 반찬인 돼지 고추장 양념 볶음을 만들어 보자

[재료]
다진 돼지고기 뒷다리살 500g, 양파, 대파

[만드는 법]
1. 팬에 식용유를 두르고 대파, 다진 돼지고기를 넣고 볶아줍니다.
2. 다진 마늘 2스푼, 고춧가루 3스푼을 넣고 한번 더 볶아줍니다.
3. 양파, 청양고추, 고추장 3스푼, 진간장 3스푼, 설탕 3스푼을 넣고 볶아줍니다.
4. 통깨를 뿌려 마무리합니다.
5. 흰밥에 양념장만 올려서 먹어도 OK

#돼지고기 #반찬 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/dwaHv5vENwk/hqdefault.jpg', 'width': 480, 'height': 360}",2022-12-17T08:29:56Z,2:6,1257192,24296
HzA9yr7OJk8,UCC9pQY_uaBSa0WOpMNJHbEQ,2000원에 가능,"저렴한 가격으로 뜨끈하고 배도 든든하게 채울 수 있는 계란두부조림을 만들어보자

[재료]
두부, 팽이버섯, 달걀, 양파, 대파, 청양고추

[양념장]
진간장 1스푼
멸치 액젓 1스푼
굴소스 1스푼
설탕 1스푼
고춧가루 2스푼
다진 마늘 1스푼
물 1컵

#자취요리 #두부조림","{'url': 'https://i.ytimg.com/vi/HzA9yr7OJk8/hqdefault.jpg', 'width': 480, 'height': 360}",2021-09-11T09:45:00Z,2:41,444894,10990
EvxjiO8mTXg,UCC9pQY_uaBSa0WOpMNJHbEQ,밖에서 사먹는 것보다 훨씬 저렴하고 간단함,"순대볶음을 만들어 보자

[재료]
순대 500g, 양배추, 양파, 대파, 깻잎

[만드는 법]
1. 팬에 양배추, 양파, 대파, 순대 순으로 올려주고 양념장을 얹어줍니다.
(양념장 - 고추장 1스푼, 굴소스 2스푼, 설탕 1스푼, 고춧가루 1스푼, 다진 마늘 1스푼, 후추)
2. 중약불에서 순대가 익을 때까지 볶아줍니다.

#순대볶음 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/EvxjiO8mTXg/hqdefault.jpg', 'width': 480, 'height': 360}",2022-10-13T09:43:30Z,2:10,95364,1592
U7A584kwpBA,UCC9pQY_uaBSa0WOpMNJHbEQ,삶은 계란에 콜라를 부으면 대박 밥도둑,"간단하게 일주일은 두고 먹을 수 있는 계란 장조림을 만들어보자 

[재료]
계란, 꽈리고추, 마늘

[양념]
콜라 3컵, 진간장 ½컵, 설탕 ½컵, 올리고당 ⅓컵, 물 조금

#계란장조림","{'url': 'https://i.ytimg.com/vi/U7A584kwpBA/hqdefault.jpg', 'width': 480, 'height': 360}",2021-10-20T10:15:04Z,3:48,364352,4232
sgDkbvg_sHw,UCC9pQY_uaBSa0WOpMNJHbEQ,겁나 쉬운 닭도리탕,"닭도리탕을 만들어 보자

[재료]
닭정육 400g, 감자 200g

[만드는 법]
1. 팬에 닭, 감자, 물 2컵(약360ml), 고추장 1스푼, 진간장 1스푼, 설탕 2스푼, 다진 마늘 1스푼, 고춧가루 1스푼, 치킨스톡 1/3스푼, 후추 조금 넣고 끓여줍니다.
2. 닭이 익었을 때 쯤에 양파, 대파를 넣고 익혀줍니다.

#닭도리탕 #닭볶음탕

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/sgDkbvg_sHw/hqdefault.jpg', 'width': 480, 'height': 360}",2022-04-07T09:54:38Z,3:1,278506,5633
1NqD9W3gmjg,UCC9pQY_uaBSa0WOpMNJHbEQ,이걸 먹는 이유는 딱 하나,"순대전골을 만들어보자

[재료]
순대 500g, 대파, 양파 등 각종 채소

[만드는 법]
1. 순대, 각종 채소를 넣고 양념장, 물 2컵+1/2컵(약 450ml) 넣고 순대가 익을 때까지 끓여줍니다.
(양념장 - 고추장 1스푼, 된장 1스푼, 진간장 1스푼, 설탕 1스푼, 다진 마늘 1스푼, 고춧가루 1스푼, 치킨스톡 1/2스푼, 후추 1/2스푼)
2. 깻잎, 들깨까루를 뿌려 마무리해줍니다.

#순대 #전골 


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/1NqD9W3gmjg/hqdefault.jpg', 'width': 480, 'height': 360}",2022-10-09T08:01:34Z,2:14,100537,1376
Yc1Y02rIUcw,UCC9pQY_uaBSa0WOpMNJHbEQ,혹쉬 아직도 이걸 못 먹어본 사람들이 있나요?,"순두부라면을 만들어 보자

[재료]
매운 라면, 순두부 1봉, 고기 만두 3개, 대파, 계란

[만드는 법]
1. 식용유를 두르고 냉동 만두를 구워준 뒤 잘라주고 속 재료를 빼줍니다.
2. 진간장 1스푼, 고춧가루 1스푼을 넣고 볶아줍니다.
3. 물 종이컵 2컵+1/2컵(약 450ml)를 부어주고 순두부 1봉, 스프, 라면을 넣고 끓여줍니다.
4. 대파 혹은 부추, 계란, 후추를 뿌려 마무리합니다.

#순두부라면


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Yc1Y02rIUcw/hqdefault.jpg', 'width': 480, 'height': 360}",2023-02-06T09:25:38Z,2:2,248527,3050
0W2yuDsLKoc,UCC9pQY_uaBSa0WOpMNJHbEQ,만약 이게 어렵다면 제 머리털을 다 뽑으셔도 좋습니다.,"아게다시도후를 간단하게 만들어 보자

[재료]
두부 150g, 메밀소바 라면

[만드는 법]
1. 두부는 전분가루를 묻혀준 뒤 기름에 튀겨줍니다.
2. 메밀 소바 액상 스프에 물 1/4컵(약 45ml), 무블럭 1/2을 섞어 소스를 만들어  줍니다
3. 튀긴 두부 위로 소스, 가스오부시, 쪽파 등 올려줍니다.

#아게다시도후

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/0W2yuDsLKoc/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-09T08:00:00Z,1:44,68490,711
FFZJk2F9zKI,UCC9pQY_uaBSa0WOpMNJHbEQ,김치찌개가 지겹다면 푹 끓여보세요,"간단하게 돼지고기 묵은지찜을 만들어보자

[재료]
찌개용 돼지고기 앞다리살 500g
묵은지 (김치) ¼포기
된장 크게 1스푼
소고기다시다 (혹은 치킨스톡) ½스푼
설탕 1스푼
다진 마늘 1스푼
고춧가루 1스푼
청양고추

[만드는 법]
1. 팬(냄비)에 식용유를 두르고 돼지고기를 핏기가 안보일 때까지 볶아줍니다.
2. 된장을 크게 1스푼 넣고 겉이 짙어질때 까지 볶아줍니다.
3. 돼지고기가 잠길 만큼 물을 부어줍니다.
4. 묵은지 ¼포기, 소고기 다시다(혹은 치킨스톡) ½스푼, 설탕 1스푼, 다진 마늘 1스푼, 고춧가루 1스푼을 넣어줍니다.
5. 국물이 거의 없어 질 때까지 중약불에서 푹 끓여줍니다. (15~20분)
6. 마지막으로 통깨, 청양고추도 올려줍니다.

#돼지고기
#김치
#묵은지찜","{'url': 'https://i.ytimg.com/vi/FFZJk2F9zKI/hqdefault.jpg', 'width': 480, 'height': 360}",2021-12-02T10:15:00Z,3:22,145028,2834
LUhdgS2FAmo,UCC9pQY_uaBSa0WOpMNJHbEQ,외국인들은 ㄹㅇ 기겁하는 볶음밥,"마늘햄볶음밥을 만들어 보자

[재료]
통조림햄 1/2, 다진 마늘, 대파

[만드는 법]
1. 통조림 햄은 비닐에 넣고 으깨어줍니다.
2. 팬에 식용유를 두르고 대파, 햄, 다진 마늘 2~3스푼을 넣고 볶아줍니다.
3. 설탕 1/2스푼, 진간장 2스푼, 밥 1공기를 넣고 볶아줍니다.
4. 참기름, 통깨, 파슬리 등 입맛에 맞게 뿌려줍니다.

#마늘햄볶음밥

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/LUhdgS2FAmo/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-26T08:35:02Z,1:43,62060,889
z1553yYqO0s,UCC9pQY_uaBSa0WOpMNJHbEQ,자취할때 필요한 양념장 재료 총정리,"자취 요리에 필요한 양념장 정리해드립니다.

1. 고추장
2. 된장
3. 간장
4. 설탕
5. 고춧가루
6. 소금
7. 후추
8. 식초
9. 케찹
10. 마요네즈
11. 식용유
12. 참기름
13. 다진 마늘
14. 돈가스 소스
15. 액젓
16. 굴소스
17. 치킨스톡
18. 카레 가루
19. 토마토 소스
20. 사골 육수
21. 통깨
22. 파슬리
23. 스리라차 소스
24. 불고기 양념

#자취요리 #양념장

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/z1553yYqO0s/hqdefault.jpg', 'width': 480, 'height': 360}",2022-04-29T13:56:05Z,4:55,198954,4636
pytfhtkddGM,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 흰밥에 이것만 올려서 드셔보세요,"골뱅이 양념장을 만들어 보자

[재료]
골뱅이 통조림 600g, 양파, 대파, 부추

[만드는 법]
1. 골뱅이, 양파 1/2, 대파 1/2, 부추를 손질해줍니다.
2. 진간장 6스푼, 설탕 2스푼, 고춧가루 4스푼, 식초 4스푼, 다진 마늘 2스푼을 섞어서 끓여줍니다.
3. 손질해둔 양파, 대파, 부추, 골뱅이를 넣고 참기름, 통깨를 뿌려주고 잘 섞어줍니다.

#골뱅이
#무침
#양념장

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/pytfhtkddGM/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-17T09:09:19Z,1:49,52446,819
m1LRhNESEyw,UCC9pQY_uaBSa0WOpMNJHbEQ,돼지고기 대신 '이것'을 넣었더니 소름..,"고추잡채를 만들어 보자

[재료]
오이고추 150g, 청양고추, 어묵 2~3장, 양파

[만드는 법]
1. 팬에 식용유 2스푼, 고추기름 2스푼을 넣고 채썬 고추, 채썬 양파를 넣고 볶아줍니다.
2. 채썬 어묵, 굴소스 1.5스푼을 넣고 볶아줍니다.
3. 후추를 뿌려 마무리합니다.

#고추잡채


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/m1LRhNESEyw/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-12T08:07:19Z,1:55,39464,631
Kj1s6wcQww8,UCC9pQY_uaBSa0WOpMNJHbEQ,집에서 라면으로 고급 일식집 메뉴 만들기,"간단하게 야끼 라면을 만들어보자

[재료]
매운 라면, 숙주, 양파, 계란

[양념장]
스테이크 or 돈가스 소스 2스푼
라면 분말 스프 ½봉지
건더기 스프 1봉지
물 ⅓컵

(돈가스 소스가 없다면)
굴소스 2스푼
설탕 ½스푼
라면 분말 스프 ½봉지
건더기 스프 1봉지
물 ⅓컵

[만드는 법]
1. 면을 풀릴 때까지만 삶아서 (약 30초) 빼줍니다.
2. 팬에 식용유를 두르고 계란 1개를 까서 스크램블 만들어준 뒤 배줍니다.
3. 채썬 양파, 다진 마늘 ½스푼 넣고 볶아줍니다. (약 30초)
4. 숙주도 넣고 볶아줍니다. (약 30초)
5. 빼둔 면, 양념장, 계란 스크램블을 넣고 볶아줍니다.
6. 맛을 보고 소스류로 간을 맞춰줍니다.
7. 마요네즈, 후추, 파슬리 등 입맛에 맞게 뿌려줍니다.

#라면

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Kj1s6wcQww8/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-08T09:25:01Z,2:57,184105,5053
a_3dcR0IsLs,UCC9pQY_uaBSa0WOpMNJHbEQ,김치볶음밥 정말 쉽고 맛있게 만드는 방법!,"맛있는 김치볶음밥을 만들어보자 

[재료 및 양념]
잘익은 김치 크게 3스푼
다진 양파 1스푼
다진 대파 1스푼
진간장 1스푼
설탕 ½ or 1스푼
고춧가루 1스푼
마요네즈 1스푼
밥 1.5 공기

#김치볶음밥","{'url': 'https://i.ytimg.com/vi/a_3dcR0IsLs/hqdefault.jpg', 'width': 480, 'height': 360}",2021-11-25T10:15:00Z,2:50,247602,5044
gUVBYWDjcjk,UCC9pQY_uaBSa0WOpMNJHbEQ,간단하게 만드는 일주일치 밥도둑 반찬,"곤약 메추리알 조림을 만들어 보자

[재료]
곤약 500g, 메추리알 500g, 통마늘, 청양고추

[만드는 법]
1. 팬에 곤약, 메추리알, 통마늘, 물 1컵(약 180ml), 진간장 4스푼, 굴소스 4스푼, 설탕 3스푼을 넣고 은은한 중약불에서 졸여줍니다.
2. 물이 절반 정도 날아갔을 때 청양고추를 넣고 마저 졸여줍니다.
3. 수분이 다 날아갔다면 통깨를 뿌려 마무리합니다.

#곤약메추리알조림


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/gUVBYWDjcjk/hqdefault.jpg', 'width': 480, 'height': 360}",2023-05-02T07:00:12Z,2:4,83024,1264
kZltvhFcOpY,UCC9pQY_uaBSa0WOpMNJHbEQ,이거 무진장 쉽습니다.,"간장 찜닭을 만들어보자

[재료]
토막난 닭 1kg, 콜라 500ml, 감자, 양파, 대파, 청양고추

[만드는 법]
1. 닭은 2~3분간 먼저 데쳐줍니다.
2. 물을 다 버려주고 콜라 500ml, 진간장 3스푼, 굴소스 2스푼, 설탕 1스푼(살짝), 다진 마늘 1스푼을 넣고 6~7분 끓여줍니다.
3. 감자, 양파, 대파, 청양고추를 넣고 원하는 물양이 될때까지 익혀줍니다.
4. 통깨를 뿌려 마무리해줍니다.

#간장찜닭 


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/kZltvhFcOpY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-24T09:19:58Z,2:13,231050,3874
sO4g4Ur3yZ0,UCC9pQY_uaBSa0WOpMNJHbEQ,천만원에 거래된다는 '제육볶음 가루' 레시피,"제육볶음 가루로 누구나 쉽게 제육볶음을 만들 수 있습니다.
돼지고기 이외에도 다른 고기를 볶을 때 사용하셔도 좋습니다.
고기와 가루만 있다면 끝!!

#제육볶음 #제육볶음레시피 #가루","{'url': 'https://i.ytimg.com/vi/sO4g4Ur3yZ0/hqdefault.jpg', 'width': 480, 'height': 360}",2021-02-24T08:30:05Z,4:46,907912,13989
z3IQaaor0PY,UCC9pQY_uaBSa0WOpMNJHbEQ,도저히 못참습니다! 댓글 다신 분 꼭 보세요! (참치김치찌개 황금레시피),"간단하게 참치김치찌개를 만들어보자 

[재료]
참치캔 (100g), 김치, 각종 채소 

[만드는 법]
1. 뚝배기에 식용유를 두르고 김치를 볶아줍니다.
2. 2~3분 볶아주다가 물 1컵 + 2/3컵 (약 300ml) 부어줍니다.
(물 대신 사골 육수 쓰면 맛있습니다.)
3. 다진 마늘 1스푼, 고춧가루 1스푼, 각종 채소를 넣어줍니다.
4. 입맛에 맞게 소고기 다시다 or 치킨스톡 or 국간장 or 액젓으로 간을 맞춰줍니다.

#참치김치찌개

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/z3IQaaor0PY/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-17T07:46:25Z,3:29,234096,3705
